30682160,In vivo positron emission tomographic blood pool imaging in an immunodeficient mouse model using 18F-fluorodeoxyglucose labeled human erythrocytes.,"Animals;Erythrocytes;Fluorodeoxyglucose F18;Glucose Transporter Type 1;Humans;Isotope Labeling;Male;Mice;Mice, Inbred NOD;Mice, SCID;Positron-Emission Tomography;Rats;Rats, Inbred F344"
30680951,Impact of Having Family History of Psoriasis or Psoriatic Arthritis on Psoriatic Disease.,"Adult;Arthritis, Psoriatic;Female;Follow-Up Studies;Genetic Predisposition to Disease;Humans;Male;Medical History Taking;Middle Aged;Phenotype;Prospective Studies;Psoriasis;Registries;Risk Factors;Skin"
30679692,A gene expression signature in developing Purkinje cells predicts autism and intellectual disability co-morbidity status.,Autistic Disorder;Computational Biology;Gene Expression Profiling;Gene Expression Regulation;Gene Regulatory Networks;Intellectual Disability;Purkinje Cells;Transcriptome
30710708,Cross-linked cellulose nanocrystal aerogels as viable bone tissue scaffolds.,"Animals;Bone Regeneration;Bone and Bones;Cellulose;Compressive Strength;Durapatite;Gels;Male;Nanoparticles;Rats;Rats, Long-Evans;Skull;Tissue Scaffolds"
30712143,Enzyme-free fluorometric assay for chloramphenicol based on double stirring bar-assisted dual signal amplification.,Chloramphenicol;DNA Probes;Fluorescent Dyes;Fluorometry;G-Quadruplexes;Limit of Detection
30711964,Crypts With Corrupted Shapes in Non-polypoid Adenomas.,Adenoma;Colon;Colonic Neoplasms;Humans;Intestinal Mucosa;Phenotype;Polyploidy;Reproducibility of Results
30711221,Semiology of insular lobe seizures.,Brain;Cerebral Cortex;Electrocorticography;Electroencephalography;Humans;Seizures
30712193,Saliva as a Diagnostic Tool in Oral Squamous Cell Carcinoma - a Systematic Review with Meta Analysis.,"Biomarkers, Tumor;Chemokines;Early Detection of Cancer;Humans;Intercellular Signaling Peptides and Proteins;Matrix Metalloproteinase 9;Mouth Neoplasms;Saliva;Sensitivity and Specificity;Squamous Cell Carcinoma of Head and Neck"
30742791,"Comment on ""Nonsurgical Management of Medication-Related Osteonecrosis of the Jaws Using Local Wound Care"" by Hadaya et al.",Bisphosphonate-Associated Osteonecrosis of the Jaw;Humans;Jaw;Osteonecrosis
30743048,The molecular chaperone sigma 1 receptor mediates rescue of retinal cone photoreceptor cells via modulation of NRF2.,"Animals;Disease Models, Animal;Gene Expression Regulation;Kelch-Like ECH-Associated Protein 1;Mice;Mice, Inbred C57BL;Mice, Knockout;NF-E2-Related Factor 2;Oxidative Stress;Receptors, sigma;Retinal Cone Photoreceptor Cells;Retinal Degeneration"
30743312,Genetic polymorphism of methylenetetrahydrofolate reductase is associated with insulin resistance in Egyptian women with polycystic ovary syndrome.,"Adult;Alleles;Case-Control Studies;Egypt;Female;Gene Frequency;Genetic Predisposition to Disease;Genotype;Humans;Insulin Resistance;Methylenetetrahydrofolate Reductase (NADPH2);Odds Ratio;Polycystic Ovary Syndrome;Polymorphism, Single Nucleotide"
30743236,The effects of decabromodiphenyl ether on glycolipid metabolism and related signaling pathways in mice.,Adipose Tissue;Animals;Antioxidants;Flame Retardants;Glucose;Glycolipids;Halogenated Diphenyl Ethers;Insulin;Lipid Metabolism;Liver;Male;Mice;Oxidative Stress;Phosphatidylinositol 3-Kinases;Signal Transduction
30742809,"Lung CT Densitometry in Idiopathic Pulmonary Fibrosis for the Prediction of Natural Course, Severity, and Mortality.","Aged;Analysis of Variance;Biopsy, Needle;Cause of Death;Cohort Studies;Disease Progression;Female;Humans;Idiopathic Pulmonary Fibrosis;Immunohistochemistry;Male;Middle Aged;Multivariate Analysis;Predictive Value of Tests;Prognosis;Proportional Hazards Models;Retrospective Studies;Risk Assessment;Severity of Illness Index;Survival Analysis;Tomography, X-Ray Computed;Total Lung Capacity;Vital Capacity"
30804127,Predictors of Postpartal Retained Products of Conception.,"Adult;Delivery, Obstetric;Endometrium;Female;Gestational Age;Humans;Pregnancy;Pregnancy Complications;Retrospective Studies;Vagina"
30804491,Tracking antibiotic mechanisms.,"Anti-Bacterial Agents;Antimicrobial Cationic Peptides;Bacteria;DNA, Bacterial;Fluorescence;Humans;Single Molecule Imaging"
30804404,Functionality of membrane proteins overexpressed and purified from E. coli is highly dependent upon the strain.,"Biological Transport;Escherichia coli;Gene Expression;Gene Expression Regulation, Bacterial;Genes, Reporter;Membrane Proteins;Recombinant Fusion Proteins;Species Specificity;Transport Vesicles"
30804267,Risk factors and prevalence of cardiac diseases in Egyptian pediatric patients with end-stage renal disease on regular hemodialysis.,"Adolescent;Child;Echocardiography;Egypt;Female;Heart Diseases;Humans;Kidney Failure, Chronic;Male;Prevalence;Renal Dialysis;Risk Factors"
30804042,NKAP Must Associate with HDAC3 to Regulate Hematopoietic Stem Cell Maintenance and Survival.,"Amino Acid Substitution;Animals;Cell Survival;Embryo, Mammalian;Fibroblasts;HEK293 Cells;Hematopoietic Stem Cells;Histone Deacetylases;Humans;Mice;Mice, Transgenic;Mutation, Missense;Repressor Proteins"
30835142,The evolution of value with filgrastim in oncology.,Biosimilar Pharmaceuticals;Filgrastim;Hematologic Agents;Humans;Neoplasms;Prognosis
30834951,[Perioperative acute kidney injury].,Acute Kidney Injury;Biomarkers;Creatinine;Female;Hemodynamic Monitoring;Humans;Male;Middle Aged;Postoperative Complications
30835446,Active Site-Directed Tandem Catalysis on Single Platinum Nanoparticles for Efficient and Stable Oxidation of Formaldehyde at Room Temperature.,Catalysis;Catalytic Domain;Formaldehyde;Metal Nanoparticles;Oxidation-Reduction;Platinum;Temperature
30835361,[Genetic diagnosis and noninvasive prenatal testing of a family with Williams-Beuren syndrome].,"DNA Copy Number Variations;Female;Genetic Testing;Humans;In Situ Hybridization, Fluorescence;Karyotyping;Pregnancy;Prenatal Diagnosis;Williams Syndrome"
30835155,Implications of Pediatric Palliative Consultation for Intensive Care Unit Stay.,"Child;Child, Hospitalized;Female;Hospitals, Pediatric;Humans;Intensive Care Units, Pediatric;Length of Stay;Male;Palliative Care;Referral and Consultation;Retrospective Studies"
30865386,In vivo label-free functional photoacoustic monitoring of ischemic reperfusion.,"Animals;Image Processing, Computer-Assisted;Mice;Microscopy;Photoacoustic Techniques;Reperfusion Injury"
30866023,[Blood Transfusion: a Guide to Clinical Decision Making].,Adult;Blood Transfusion;Clinical Decision-Making;Germany;Humans;Platelet Transfusion;Transfusion Reaction
30865040,Small bowel ulcers: when is it not inflammatory bowel disease ?,"Adenocarcinoma;Anti-Inflammatory Agents, Non-Steroidal;Behcet Syndrome;Celiac Disease;Churg-Strauss Syndrome;Cytomegalovirus Infections;Diagnosis, Differential;Endoscopy, Gastrointestinal;Enteritis;Graft vs Host Disease;Humans;IgA Vasculitis;Inflammatory Bowel Diseases;Intestinal Diseases;Intestinal Neoplasms;Intestine, Small;Lymphoma;Mesenteric Ischemia;Polyendocrinopathies, Autoimmune;Tuberculosis, Gastrointestinal;Ulcer"
30865620,Interplay between mitochondria and diet mediates pathogen and stress resistance in Caenorhabditis elegans.,"Animal Feed;Animals;Caenorhabditis elegans;Diet;Escherichia coli;Gene Knockdown Techniques;Host-Pathogen Interactions;Microbiota;Mitochondria;RNA Interference;Stress, Physiological;Vitamin B 12;Vitamin B 12 Deficiency"
30865324,"Effects of the Strong Hearts, Healthy Communities Intervention on Functional Fitness of Rural Women.",Aged;Body Mass Index;Exercise;Female;Humans;Linear Models;Middle Aged;Overweight;Physical Fitness;Rural Population
30894261,Child health and child rights: Uruguay's progeny.,"Child;Child Health;Female;History, 19th Century;Human Rights;Humans;Infant;Infant Mortality;Male;Public Health;Uruguay"
30896343,"Response by Nishikawa and Suzuki to Letter Regarding Article, ""Modified Citrus Pectin Prevents Blood-Brain Barrier Disruption in Mouse Subarachnoid Hemorrhage by Inhibiting Galectin-3"".",Animals;Blood-Brain Barrier;Galectin 3;Mice;Pectins;Subarachnoid Hemorrhage
30895493,Looking for a partner: ceruloplasmin in protein-protein interactions.,Animals;Ceruloplasmin;Humans;Iron;Iron Metabolism Disorders;Neurodegenerative Diseases;Protein Binding
30896358,Home-Time Is a Feasible and Valid Stroke Outcome Measure in National Datasets.,"Aged;Aged, 80 and over;Databases, Factual;Female;House Calls;Humans;Male;Outcome Assessment, Health Care;Recovery of Function;Reproducibility of Results;Scotland;Stroke;Time Factors;Treatment Outcome"
30896884,Targeting P16INK4A in uterine serous carcinoma through inhibition of histone demethylation.,"Adult;Aged;Animals;Antineoplastic Agents;Benzazepines;Cell Line, Tumor;Cell Movement;Cell Proliferation;Cyclin-Dependent Kinase Inhibitor p16;Cystadenocarcinoma, Serous;DNA Methylation;Down-Regulation;Endometrial Neoplasms;Endometrium;Female;Gene Expression Regulation, Neoplastic;Gene Knockdown Techniques;HEK293 Cells;Histones;Humans;Jumonji Domain-Containing Histone Demethylases;Mice;Middle Aged;Neoplasm Invasiveness;Pyrimidines;RNA, Small Interfering;Xenograft Model Antitumor Assays"
30925218,Cryo-TEM and AFM Observation of the Time-Dependent Evolution of Amorphous Probucol Nanoparticles Formed by the Aqueous Dispersion of Ternary Solid Dispersions.,"Biological Availability;Calorimetry, Differential Scanning;Crystallization;Drug Design;Drug Stability;Drug Storage;Freeze Drying;Magnetic Resonance Spectroscopy;Microscopy, Atomic Force;Microscopy, Electron, Transmission;Nanoparticles;Particle Size;Probucol;Solubility;Suspensions;Water;X-Ray Diffraction"
30927416,Congenital pulmonary veno-portal shunt.,"Adult;Cardiac Catheterization;Contrast Media;Diagnosis, Differential;Esophageal and Gastric Varices;Humans;Magnetic Resonance Imaging;Male;Portal Vein;Pulmonary Veins"
30926673,Quantitative Microproteomics Based Characterization of the Central and Peripheral Nervous System of a Mouse Model of Krabbe Disease.,"Animals;Central Nervous System;Disease Models, Animal;Female;Gene Ontology;Leukodystrophy, Globoid Cell;Male;Mice;Peripheral Nervous System;Principal Component Analysis;Proteome;Proteomics"
30925073,"Parental Mediation Regarding Children's Pornography Exposure: The Role of Parenting Style, Protection Motivation and Gender.",Adolescent;Adolescent Behavior;Adult;Authoritarianism;Erotica;Female;Humans;Male;Parent-Child Relations;Parenting;Parents;Surveys and Questionnaires
30924879,Magnolol protects Saccharomyces cerevisiae antioxidant-deficient mutants from oxidative stress and extends yeast chronological life span.,"Antioxidants;Biphenyl Compounds;Catalase;Colony Count, Microbial;Gene Expression;Glucose Transporter Type 2;Glutathione;Lignans;Lipid Peroxidation;Microbial Viability;Oxidation-Reduction;Oxidative Stress;Reactive Oxygen Species;Saccharomyces cerevisiae;Saccharomyces cerevisiae Proteins;Superoxide Dismutase-1"
30955206,Structural brain characteristics of anabolic-androgenic steroid dependence in men.,Adult;Anabolic Agents;Brain;Cross-Sectional Studies;Diagnostic and Statistical Manual of Mental Disorders;Humans;Longitudinal Studies;Magnetic Resonance Imaging;Male;Norway;Steroids;Substance-Related Disorders;Weight Lifting
30958158,Eggshell spheres protect brown widow spider ( Latrodectus geometricus) eggs from bacterial infection.,Animals;Anti-Bacterial Agents;Arthropod Proteins;Bacteria;Bacterial Infections;Egg Shell;Female;Spiders
30955690,Crowdsourcing in health professions education: What radiography educators can learn from other disciplines.,Crowdsourcing;Curriculum;Educational Measurement;Humans;Interdisciplinary Communication;Radiography;Radiology;School Admission Criteria;Teaching Materials
30955601,Microbial catabolism of Porphyra haitanensis polysaccharides by human gut microbiota.,"Bacteria;Butyric Acid;Chromatography, High Pressure Liquid;DNA, Bacterial;Fatty Acids, Volatile;Feces;Galactose;Gas Chromatography-Mass Spectrometry;Gastrointestinal Microbiome;Humans;Intestines;Monosaccharides;Polysaccharides;Porphyra"
30958088,Amiodarone-induced phlebitis remains an issue in spite of measures to reduce its occurrence.,"Aged;Amiodarone;Child, Preschool;Female;Humans;Incidence;Infant;Infant, Newborn;Infusions, Intravenous;Male;Middle Aged;Phlebitis;Retrospective Studies;Risk Factors"
31019386,A pilot project to increase health literacy among youth from seasonal farmworker families in rural eastern North Carolina: a qualitative exploration of implementation and impact.,"Adolescent;Farmers;Female;Health Knowledge, Attitudes, Practice;Health Literacy;Humans;Internet;Male;North Carolina;Patient Education as Topic;Pilot Projects;Rural Population;Transients and Migrants"
31018815,"Development and piloting of a novel, peer-led bereavement intervention for young people living with HIV in Zimbabwe.",Adolescent;Adult;Bereavement;Counseling;Female;HIV Infections;Humans;Male;Peer Group;Pilot Projects;Program Development;Qualitative Research;Treatment Outcome;Young Adult;Zimbabwe
31018097,Advances in the Use of Microfluidics to Study Crystallization Fundamentals.,"Crystallization;Crystallography, X-Ray;High-Throughput Screening Assays;Microfluidics;Phase Transition"
31018934,Proteomic Analysis of Urinary Microvesicles and Exosomes in Medullary Sponge Kidney Disease and Autosomal Dominant Polycystic Kidney Disease.,"AC133 Antigen;Adult;Cell-Derived Microparticles;Exosomes;Female;Gene Expression;Humans;Male;Medullary Sponge Kidney;Polycystic Kidney, Autosomal Dominant;Proteome;Transcriptome;Young Adult"
31018672,"Sensory modulation, physical activity and participation in daily occupations in young children.","Activities of Daily Living;Child;Child, Preschool;Exercise;Female;Humans;Male;Somatosensory Disorders;Surveys and Questionnaires"
31049950,A systematic review of the cost-effectiveness of uterotonic agents for the prevention of postpartum hemorrhage.,Case-Control Studies;Cost-Benefit Analysis;Female;Humans;Misoprostol;Oxytocics;Oxytocin;Postpartum Hemorrhage;Pregnancy
31048824,What is medicinal cannabis?,Humans;Marijuana Use;Medical Marijuana;New Zealand
31050164,"Expansions and contractions of the FMR1 CGG repeat in 5,508 transmissions of normal, intermediate, and premutation alleles.",Alleles;Female;Fragile X Mental Retardation Protein;Fragile X Syndrome;Gene Expression;Gene Frequency;Humans;Inheritance Patterns;Male;Pedigree;Trinucleotide Repeat Expansion
31050063,Short- and long-term outcomes of arterial reconstruction on recipient splenic artery in adult liver transplantation. Single-center prospective study 25 years after first description.,"Adult;Anastomosis, Surgical;Female;Follow-Up Studies;Humans;Liver Transplantation;Male;Middle Aged;Prospective Studies;Splenic Artery"
31049960,"LncRNA LINC01857 promotes growth, migration, and invasion of glioma by modulating miR-1281/TRIM65 axis.","Animals;Brain Neoplasms;Cell Line, Tumor;Cell Movement;Cell Proliferation;Gene Expression Regulation, Neoplastic;Glioma;Heterografts;Humans;Mice;Mice, Inbred BALB C;Mice, Nude;Neoplasm Invasiveness;RNA, Long Noncoding;Signal Transduction;Tripartite Motif Proteins;Ubiquitin-Protein Ligases"
31080447,Exploring the Potential Role of Moonlighting Function of the Surface-Associated Proteins From Mycobacterium bovis BCG Moreau and Pasteur by Comparative Proteomic.,"BCG Vaccine;Brazil;Gene Expression Profiling;Humans;Membrane Proteins;Mycobacterium bovis;Proteomics;Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization;Transcriptome;Tuberculosis"
31080054,Endoscopic retrograde cholangiopancreatography versus surgery for choledocholithiasis - A meta-analysis.,"Biliary Tract Surgical Procedures;Cholangiopancreatography, Endoscopic Retrograde;Choledocholithiasis;Common Bile Duct;Humans;Length of Stay;Mortality;Postoperative Complications;Randomized Controlled Trials as Topic;Treatment Outcome"
31079653,"The influence of manure feedstock, slow pyrolysis, and hydrothermal temperature on manure thermochemical and combustion properties.",Animals;Biofuels;Cattle;Chickens;Manure;Pyrolysis;Swine;Temperature
31079561,Refutation of media reports on introduction of the red bellied piranha and potential impacts on aquatic biodiversity in India.,"Animals;Biodiversity;Characiformes;Genome, Mitochondrial;India;Lakes;Phylogeny;Rivers;Sequence Analysis, DNA;Species Specificity"
31078263,Oral keratinocyte-derived exosomes regulate proliferation of fibroblasts and epithelial cells.,Cell Line;Cell Proliferation;Epithelial Cells;Exosomes;Fibroblasts;Humans;Keratinocytes;Particle Size
31110321,Toxic expanded GGGGCC repeat transcription is mediated by the PAF1 complex in C9orf72-associated FTD.,Animals;C9orf72 Protein;DNA Repeat Expansion;Drosophila melanogaster;Frontotemporal Dementia;Gene Expression Regulation;Humans;Mice;Nuclear Proteins;Transcription Factors
31108427,Comparison of the therapeutic efficacy of salicylic acid paste with a polyurethane wound dressing for the treatment of digital dermatitis lesions in dairy cows.,Animals;Bandages;Cattle;Cattle Diseases;Dairying;Digital Dermatitis;Female;Ointments;Polyurethanes;Salicylic Acid;Survival Analysis
31109513,Resource quality of wood waste: The importance of physical and chemical impurities in wood waste for recycling.,Environmental Pollutants;Recycling;Wood
31107969,A depth encoding PET detector using four-crystals-to-one-SiPM coupling and light-sharing window method.,Light;Positron-Emission Tomography;Silicon
31111180,"A triarylboron-based binuclear Zn(II) complex as a two-photon fluorescent probe for simultaneous multicolor imaging of the cell membrane, endoplasmic reticulum, and nucleolus.","3T3 Cells;Animals;Boron Compounds;Cell Membrane;Cell Nucleolus;Coordination Complexes;Endoplasmic Reticulum;Fluorescent Dyes;HeLa Cells;Hep G2 Cells;Humans;Mice;Photons;Proton Magnetic Resonance Spectroscopy;Spectrometry, Fluorescence;Spectrophotometry, Ultraviolet;Subcellular Fractions;Zinc Compounds"
31138259,Novel mutant mouse line emphasizes the importance of protein kinase C theta for CD4+ T lymphocyte activation.,"Animals;CD4-Positive T-Lymphocytes;HEK293 Cells;Humans;Jurkat Cells;Lymphocyte Activation;Mice;Mice, Inbred C57BL;Mutation;Phenotype;Protein Kinase C-theta"
31137882,Tremorgenic Mycotoxins: Structure Diversity and Biological Activity.,Animals;Diterpenes;Endophytes;Humans;Indoles;Mycotoxins;Poaceae;Tremor
31138604,Room Sharing in Hospitalized Children With Bronchiolitis and the Occurrence of Hospital-Acquired Infections: A Prospective Cohort Study.,"Bronchiolitis;Child, Hospitalized;Child, Preschool;Cross Infection;Disease Transmission, Infectious;Female;Hospitals, Pediatric;Humans;Infant;Length of Stay;Male;Netherlands;Patients' Rooms;Prospective Studies;Virus Diseases"
31137953,"Reply: ""Association Between Lung Cancer and Calcium Channel Blockers Use"".",Calcium Channel Blockers;Case-Control Studies;Humans;Lung Neoplasms;Risk Factors
31138173,Stochastic modelling of tyrosine kinase inhibitor rotation therapy in chronic myeloid leukaemia.,"Aniline Compounds;Computer Simulation;Drug Resistance, Neoplasm;Drug Screening Assays, Antitumor;Humans;Imatinib Mesylate;Imidazoles;Leukemia, Myelogenous, Chronic, BCR-ABL Positive;Mutation;Nitriles;Protein Kinase Inhibitors;Proto-Oncogene Proteins c-abl;Pyridazines;Pyrimidines;Quinolines;Software;Stochastic Processes"
31170235,Gravity model explained by the radiation model on a population landscape.,"Gravitation;Humans;Models, Biological;Numerical Analysis, Computer-Assisted;Population Dynamics;Probability;Radiation;Reproducibility of Results"
31171046,Focal adhesion kinase PTK2 autophosphorylation is not required for the activation of sodium-hydrogen exchange by decreased cell volume in the preimplantation mouse embryo.,Animals;Blastocyst;Cell Size;Embryonic Development;Female;Focal Adhesion Kinase 1;Hydrogen;Indoles;Mice;Phosphorylation;Signal Transduction;Sodium;Sodium-Hydrogen Exchanger 1;Sulfonamides;Tyrosine
31171133,Interpreting the Effectiveness of Cancer Screening From National Population Statistics: Is It Sound Practice?,"Data Interpretation, Statistical;Humans;Male;Mass Screening;Population Surveillance;Prostatic Neoplasms"
31172172,"Whole egg consumption compared with yolk-free egg increases the cholesterol efflux capacity of high-density lipoproteins in overweight, postmenopausal women.","Aged;Cholesterol, HDL;Cross-Over Studies;Diet;Egg White;Eggs;Female;Humans;Middle Aged;Overweight;Postmenopause"
31170542,Comparing Direct Challenge to Penicillin Skin Testing for the Outpatient Evaluation of Penicillin Allergy: A Randomized Controlled Trial.,"Adolescent;Adult;Aged;Aged, 80 and over;Ambulatory Care;Amoxicillin;Anti-Bacterial Agents;Child;Child, Preschool;Drug Hypersensitivity;Female;Humans;Immunologic Techniques;Infant;Intradermal Tests;Male;Middle Aged;Penicillins;Risk Assessment;Skin Tests;Time Factors;Young Adult"
31201940,Predictors of Postoperative Urinary Retention in Outpatient Minimally Invasive Hysterectomy.,Adult;Ambulatory Care;Cohort Studies;Female;Humans;Hysterectomy;Laparoscopy;Middle Aged;Minimally Invasive Surgical Procedures;Operative Time;Outpatients;Postoperative Complications;Prognosis;Retrospective Studies;Risk Factors;Robotic Surgical Procedures;Urinary Retention
31201887,Neuroprotective effect of catechins derivatives isolated from Anhua dark tea on NMDA-induced excitotoxicity in SH-SY5Y cells.,"Apoptosis;Catechin;Cell Line, Tumor;Flavonoids;Humans;Molecular Structure;Neuroblastoma;Neuroprotective Agents;Phytochemicals;Receptors, N-Methyl-D-Aspartate;Signal Transduction;Tea"
31202645,Short communication: Effects of porcine plasma or combined sodium butyrate and Bacillus subtilis on growth and health of grain-fed veal calves.,Animal Feed;Animals;Bacillus subtilis;Body Weight;Butyric Acid;Cattle;Diet;Dietary Supplements;Male;Milk Proteins;Milk Substitutes;Ontario;Plasma;Random Allocation;Swine;Zea mays
31202464,Decreasing iron neurotoxicity in pantothenate kinase-associated neurodegeneration.,Brain;Deferiprone;Double-Blind Method;Humans;Iron;Pantothenate Kinase-Associated Neurodegeneration
31202061,"Cadmium solubility in paddy soil amended with organic matter, sulfate, and iron oxide in alternative watering conditions.",Cadmium;Electrons;Ferric Compounds;Geobacter;Hydrogen-Ion Concentration;Ions;Minerals;Oryza;Oxygen;Soil;Soil Microbiology;Soil Pollutants;Solubility;Sulfates;Water
31234415,Functionally Significant Features in the 5' Untranslated Region of the ABCA1 Gene and Their Comparison in Vertebrates.,"5' Untranslated Regions;ATP Binding Cassette Transporter 1;Amino Acid Sequence;Animals;Base Composition;Base Sequence;Conserved Sequence;Enhancer Elements, Genetic;Humans;Introns;Mammals;Molecular Sequence Annotation;Nucleic Acid Conformation;Nucleotide Motifs;Open Reading Frames;Phylogeny;RNA Splicing;RNA, Messenger;Vertebrates"
31232649,Re: Value of Increasing Biopsy Cores per Target with Cognitive MRI-Targeted Transrectal US Prostate Biopsy.,Cognition;Humans;Image-Guided Biopsy;Magnetic Resonance Imaging;Male;Prostate
31233453,"A Path Analysis of Effects of Patients' Underlying Conditions, Treatment Satisfaction, and Adherence on Quality of Life Among Korea Glaucoma Patients.",Adult;Aged;Antihypertensive Agents;Cross-Sectional Studies;Female;Glaucoma;Health Status;Humans;Intraocular Pressure;Male;Medication Adherence;Middle Aged;Patient Acceptance of Health Care;Patient Satisfaction;Quality of Life;Republic of Korea;Surveys and Questionnaires
31235112,"Effect of patient education on metabolic syndrome components among females in Zagazig University outpatient clinics, Egypt: An intervention study.","Adult;Ambulatory Care Facilities;Case-Control Studies;Early Intervention, Educational;Egypt;Female;Follow-Up Studies;Health Behavior;Health Knowledge, Attitudes, Practice;Humans;Life Style;Metabolic Syndrome;Patient Education as Topic;Prognosis;Risk Factors;Self-Management;Universities"
31234749,Chronic pain in cats: Recent advances in clinical assessment.,Animals;Cat Diseases;Cats;Chronic Pain;Pain Measurement;Quality of Life
31265959,Biological consequences of environmental pollution in running water ecosystems: A case study in zooplankton.,"Animals;Biodiversity;China;Ecosystem;Environmental Monitoring;Food Chain;Humans;Nitrates;Nitrogen;Rivers;Water Pollutants, Chemical;Water Pollution;Water Quality;Zooplankton"
31265976,Cholesterol modulates the pressure response of DMPC membranes.,"Cholesterol;Dimyristoylphosphatidylcholine;Lipid Bilayers;Pressure;Scattering, Small Angle;X-Ray Diffraction"
31265100,"Effect of Tanezumab on Joint Pain, Physical Function, and Patient Global Assessment of Osteoarthritis Among Patients With Osteoarthritis of the Hip or Knee: A Randomized Clinical Trial.","Adult;Aged;Aged, 80 and over;Analgesics;Antibodies, Monoclonal, Humanized;Arthralgia;Arthroplasty, Replacement;Disease Progression;Dose-Response Relationship, Drug;Double-Blind Method;Drug Administration Schedule;Female;Humans;Injections, Subcutaneous;Male;Middle Aged;Nerve Growth Factor;Osteoarthritis, Hip;Osteoarthritis, Knee;Pain Measurement"
31264750,Evaluation of antidiabetic medication adherence in the Lebanese population: development of the Lebanese Diabetes Medication Adherence Scale.,"Administration, Oral;Aged;Cross-Sectional Studies;Diabetes Mellitus, Type 2;Factor Analysis, Statistical;Female;Health Knowledge, Attitudes, Practice;Humans;Hypoglycemic Agents;Lebanon;Male;Medication Adherence;Middle Aged;Psychometrics;Reproducibility of Results;Sensitivity and Specificity;Socioeconomic Factors;Surveys and Questionnaires"
31265213,Targeted Gold Nanocluster-Enhanced Radiotherapy of Prostate Cancer.,"Animals;Cell Line, Tumor;Cell Proliferation;Gold;Humans;Imaging, Three-Dimensional;Liver;Male;Metal Nanoparticles;Mice;Particle Size;Prostatic Neoplasms;Tomography, X-Ray Computed"
31292622,Vernakalant for cardioversion of recent-onset atrial fibrillation: a systematic review and meta-analysis.,Anisoles;Anti-Arrhythmia Agents;Atrial Fibrillation;Humans;Pyrrolidines;Randomized Controlled Trials as Topic;Treatment Outcome
31293044,The value of cerebrospinal fluid α-synuclein and the tau/α-synuclein ratio for diagnosis of neurodegenerative disorders with Lewy pathology.,"Aged;Aged, 80 and over;Alzheimer Disease;Biomarkers;Diagnosis, Differential;Female;Humans;Lewy Body Disease;Male;Middle Aged;Parkinson Disease;alpha-Synuclein;tau Proteins"
31295581,Faecal carriage of high-level aminoglycoside-resistant and ampicillin-resistant Enterococcus species in healthy Iranian children.,"Adolescent;Aminoglycosides;Ampicillin;Anti-Bacterial Agents;Carrier State;Drug Resistance, Bacterial;Enterococcus;Enterococcus faecalis;Enterococcus faecium;Feces;Female;Healthy Volunteers;Humans;Iran;Male;Microbial Sensitivity Tests;Sex Characteristics;Virulence Factors"
31292661,Recent advances and novel approaches in laboratory-based diagnostic mycology.,Clinical Laboratory Techniques;Humans;Mycology;Mycoses
31296625,Intramural haematoma of the oesophagus.,"Aged, 80 and over;Chest Pain;Conservative Treatment;Endoscopy;Esophageal Diseases;Hematoma;Humans;Male;Tomography, X-Ray Computed"
31326502,Molecular genetics of congenital myotonic dystrophy.,"Animals;DNA Methylation;Epigenesis, Genetic;Humans;Myotonic Dystrophy;Myotonin-Protein Kinase;Trinucleotide Repeat Expansion"
31326129,[Spider bites in the Île de France region].,Animals;Female;France;Humans;Middle Aged;Necrosis;Skin;Spider Bites
31325908,(R)-Ketamine Induces a Greater Increase in Prefrontal 5-HT Release Than (S)-Ketamine and Ketamine Metabolites via an AMPA Receptor-Independent Mechanism.,"Animals;Disease Models, Animal;Dopamine;Dose-Response Relationship, Drug;Ketamine;Lipopolysaccharides;Male;Mice;Microdialysis;Microinjections;Norepinephrine;Prefrontal Cortex;Quinoxalines;Receptors, AMPA;Serotonin;Stereoisomerism"
31325702,Assessing catchment scale flood resilience of urban areas using a grid cell based metric.,"China;Cities;Floods;Models, Theoretical"
31324726,The imaging revolution.,Artificial Intelligence;Clinical Competence;Diagnostic Imaging;Humans;Mass Screening;Neoplasms;Radiology
31357096,Self-disclosure versus self-presentation on social media.,"Communication;Feedback, Psychological;Humans;Self Disclosure;Social Behavior;Social Media"
31357245,AH2 encodes a MYB domain protein that determines hull fate and affects grain yield and quality in rice.,"Cloning, Molecular;Flowers;Gene Expression Regulation, Plant;Mutation;Oryza;Plant Epidermis;Plant Proteins;Plants, Genetically Modified;Seeds;Transcription Factors"
31356936,Structural insight into the fungal β-glucosidases and their interactions with organics.,Amino Acid Sequence;Fungal Proteins;Kinetics;Ligands;Molecular Docking Simulation;Molecular Dynamics Simulation;Phylogeny;Protein Binding;Protein Conformation;Protein Interaction Domains and Motifs;Structure-Activity Relationship;Thermodynamics;beta-Glucosidase
31356322,Using Glucocorticoids to Treat Croup in Children.,"Adolescent;Child;Child, Preschool;Croup;Female;Glucocorticoids;Humans;Infant;Infant, Newborn;Male;Nursing Care;Practice Guidelines as Topic"
31357261,"Exploring Stakeholders' Perceptions of the Acceptability, Usability, and Dissemination of the Australian 24-Hour Movement Guidelines for the Early Years.","Adolescent;Adult;Australia;Child, Preschool;Exercise;Female;Focus Groups;Humans;Infant;Infant, Newborn;Male;Middle Aged;Movement;Stakeholder Participation;Young Adult"
